"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.date","Input.userid","Input.location","Input.bio","Input.asker","Input.posttext","Answer.ContainCyberbullying","Answer.CyberbullyingWords","Answer.OtherInfo","Answer.Severity","Approve","Reject"
"2KR5SW6NG1FSHRLE0WPF5FZSP9XWI5","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","33","","27ZH57DZKPFEII34YYD29L8I1EX3DA","A1VHFF2VC2XG7P","Approved","Thu Sep 29 17:13:23 GMT 2011","Thu Sep 29 17:13:37 GMT 2011","Thu Oct 06 17:13:37 GMT 2011","Fri Sep 30 05:39:45 PDT 2011","","","14","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: why do all these people keep asking you smoking questions? bottom line is you used to smoke and you don&apos;t anymore. thats really cool by the way<br>A: I'm not sure. 'Cause I hang with people who doo maybe?r Yeah  fer real.r Thanks yo'","No","N/A","No cyber-bullying present in the text.","0"
"2KR5SW6NG1FSHRLE0WPF5FZSP9XWI5","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","33","","2IBHSTLB3L0FPNW95WAENREV6WPIUZ","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:13:58 GMT 2011","Thu Sep 29 17:14:16 GMT 2011","Thu Oct 06 17:14:16 GMT 2011","Fri Sep 30 05:39:45 PDT 2011","","","18","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: why do all these people keep asking you smoking questions? bottom line is you used to smoke and you don&apos;t anymore. thats really cool by the way<br>A: I'm not sure. 'Cause I hang with people who doo maybe?r Yeah  fer real.r Thanks yo'","No","n/a","","0"
"2KR5SW6NG1FSHRLE0WPF5FZSP9XWI5","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","33","","2K6SCWY2AOO2UQ95X9FGUSCMY9822P","A1N274L13ZKKI5","Approved","Thu Sep 29 17:16:12 GMT 2011","Thu Sep 29 17:16:30 GMT 2011","Thu Oct 06 10:16:30 PDT 2011","Fri Sep 30 05:39:45 PDT 2011","","","18","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: why do all these people keep asking you smoking questions? bottom line is you used to smoke and you don&apos;t anymore. thats really cool by the way<br>A: I'm not sure. 'Cause I hang with people who doo maybe?r Yeah  fer real.r Thanks yo'","No","n/a","","0"
"2KGOCCF0CP5KBTG9439X2G4PCVHUV0","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","0","","2IA9NZW6HEZ62IRHDSK8A9GUETYYO7","A1WGSW0SLN4Y91","Approved","Thu Sep 29 17:14:11 GMT 2011","Thu Sep 29 17:30:56 GMT 2011","Thu Oct 06 10:30:56 PDT 2011","Fri Sep 30 05:39:45 PDT 2011","","","1005","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: where do you live?<br>A: Billings? Hah.","Yes","Hah","","3"
"2KGOCCF0CP5KBTG9439X2G4PCVHUV0","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","0","","2P3NFSVGULF3N9FNN871JS3NQEHM83","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:16:24 GMT 2011","Thu Sep 29 17:16:30 GMT 2011","Thu Oct 06 17:16:30 GMT 2011","Fri Sep 30 05:39:45 PDT 2011","","","6","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: where do you live?<br>A: Billings? Hah.","","n/a","","0"
"2KGOCCF0CP5KBTG9439X2G4PCVHUV0","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","0","","2V12HECWA6X3CSZ3WL3P9KXPL9KKLH","AZVROORHH0X75","Approved","Thu Sep 29 17:09:58 GMT 2011","Thu Sep 29 17:11:05 GMT 2011","Thu Oct 06 17:11:05 GMT 2011","Fri Sep 30 05:39:45 PDT 2011","","","67","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: where do you live?<br>A: Billings? Hah.","No","n/a","","0"
"2MTMJTUHYW2G7TWIRSJ50M16ZMNOJX","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","2","","23YS8SV7WGKCQZ8CKX137MHAHH10QG","A1WGSW0SLN4Y91","Approved","Thu Sep 29 17:04:40 GMT 2011","Thu Sep 29 17:12:45 GMT 2011","Thu Oct 06 17:12:45 GMT 2011","Fri Sep 30 05:39:46 PDT 2011","","","485","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: BAHAHAHHAHAA<br>A: Haha?","No","n/a","","0"
"2MTMJTUHYW2G7TWIRSJ50M16ZMNOJX","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","2","","26Y18N46UXFCR8SOTZKNHSNTCA1SQE","A1HDZE291YUBO5","Approved","Thu Sep 29 20:39:06 GMT 2011","Thu Sep 29 20:39:18 GMT 2011","Thu Oct 06 13:39:18 PDT 2011","Fri Sep 30 05:39:46 PDT 2011","","","12","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: BAHAHAHHAHAA<br>A: Haha?","No","n/a","","0"
"2MTMJTUHYW2G7TWIRSJ50M16ZMNOJX","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","2","","2WGFXRDS4IC1S20EE46M51A2AMVYV9","A1VHFF2VC2XG7P","Approved","Thu Sep 29 17:15:01 GMT 2011","Thu Sep 29 17:15:06 GMT 2011","Thu Oct 06 17:15:06 GMT 2011","Fri Sep 30 05:39:46 PDT 2011","","","5","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: BAHAHAHHAHAA<br>A: Haha?","No","N/A","No cyber-bullying present in the text.","0"
"2522JE1M7PKKNPENN9QAG04LPLJXQ1","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","14","","277B0HFL42J1Z2SZSST7Q0IG7BEL0C","A1N274L13ZKKI5","Approved","Thu Sep 29 17:11:43 GMT 2011","Thu Sep 29 17:12:03 GMT 2011","Thu Oct 06 17:12:03 GMT 2011","Fri Sep 30 05:39:46 PDT 2011","","","20","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: betsyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy what the fuckkkk<br>A: What the fuck what? Haha (:","No","n/a","","0"
"2522JE1M7PKKNPENN9QAG04LPLJXQ1","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","14","","28ENCWYB49F96WF8EMSJSNSTX84OSL","A2JKCS6UCAUARS","Approved","Thu Sep 29 17:26:53 GMT 2011","Thu Sep 29 17:27:54 GMT 2011","Thu Oct 06 10:27:54 PDT 2011","Fri Sep 30 05:39:46 PDT 2011","","","61","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: betsyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy what the fuckkkk<br>A: What the fuck what? Haha (:","Yes","fuck","","10"
"2522JE1M7PKKNPENN9QAG04LPLJXQ1","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","14","","2KSRYNJ92NJK04S234KULYW28KOB6I","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:20:53 GMT 2011","Thu Sep 29 17:20:59 GMT 2011","Thu Oct 06 17:20:59 GMT 2011","Fri Sep 30 05:39:46 PDT 2011","","","6","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: betsyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy what the fuckkkk<br>A: What the fuck what? Haha (:","","n/a","","0"
"22H6R70G5R98RC6UCZYWWSTNO0AQAQ","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","9","","26R9RNDWIOV16BFEKYKGY13Y5Q6VG9","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:21:20 GMT 2011","Thu Sep 29 17:21:42 GMT 2011","Thu Oct 06 17:21:42 GMT 2011","Fri Sep 30 05:39:46 PDT 2011","","","22","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: No. Stop fucking lying. You used to smoke. We ARE NOT STTUPPPIDDDDDDD!! I myself have smoked with yuu before.<br>A: Haha  chill out (:r Yehh  I used to. I'm kiddingg. r Buut I don't anymore :)","Yes","Stop fucking lying","","4"
"22H6R70G5R98RC6UCZYWWSTNO0AQAQ","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","9","","2AYUFBNFSVGUZJQ0MDN6RG1FKUM5JH","A3HQP1KVVVQ9BK","Approved","Thu Sep 29 17:20:49 GMT 2011","Thu Sep 29 17:22:25 GMT 2011","Thu Oct 06 10:22:25 PDT 2011","Fri Sep 30 05:39:46 PDT 2011","","","96","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: No. Stop fucking lying. You used to smoke. We ARE NOT STTUPPPIDDDDDDD!! I myself have smoked with yuu before.<br>A: Haha  chill out (:r Yehh  I used to. I'm kiddingg. r Buut I don't anymore :)","Yes","The use of profanity like the word ""fucking"". Typing in all caps indicates anger and frustration.","","7"
"22H6R70G5R98RC6UCZYWWSTNO0AQAQ","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","9","","2KL2D5NQYN5FHUNAXQKYQNCWQ21A6K","A1N274L13ZKKI5","Approved","Thu Sep 29 17:12:31 GMT 2011","Thu Sep 29 17:14:53 GMT 2011","Thu Oct 06 17:14:53 GMT 2011","Fri Sep 30 05:39:47 PDT 2011","","","142","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: No. Stop fucking lying. You used to smoke. We ARE NOT STTUPPPIDDDDDDD!! I myself have smoked with yuu before.<br>A: Haha  chill out (:r Yehh  I used to. I'm kiddingg. r Buut I don't anymore :)","Yes","Stop fucking lying.","","1"
"2DM0SPW1INMHU2DV0OEAF6BFC3AG3Q","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","36","","2598MZ9O9Z6KA8MDRK8HVRLFIRM1AE","A1VHFF2VC2XG7P","Approved","Thu Sep 29 17:12:25 GMT 2011","Thu Sep 29 17:12:53 GMT 2011","Thu Oct 06 17:12:53 GMT 2011","Fri Sep 30 05:39:47 PDT 2011","","","28","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: wellll if you don&apos;t mind me asking why did you quit?<br>A: Because it makes me forget a lot.","No","N/A","No cyber-bullying present in the text.","0"
"2DM0SPW1INMHU2DV0OEAF6BFC3AG3Q","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","36","","2DLVOK5UFJ51CBD55K6YUS1CKKK692","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:13:23 GMT 2011","Thu Sep 29 17:13:38 GMT 2011","Thu Oct 06 10:13:38 PDT 2011","Fri Sep 30 05:39:47 PDT 2011","","","15","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: wellll if you don&apos;t mind me asking why did you quit?<br>A: Because it makes me forget a lot.","No","n/a","","0"
"2DM0SPW1INMHU2DV0OEAF6BFC3AG3Q","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","36","","2TCM05BMJTUHC0P7AA0RE7S5ODYFK7","AZVROORHH0X75","Approved","Thu Sep 29 17:11:42 GMT 2011","Thu Sep 29 17:11:56 GMT 2011","Thu Oct 06 17:11:56 GMT 2011","Fri Sep 30 05:39:47 PDT 2011","","","14","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: wellll if you don&apos;t mind me asking why did you quit?<br>A: Because it makes me forget a lot.","No","n/a","","0"
"2NA8SV7WGKCC9P8UTVU3QHAPGS7R15","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","14","","2CXL8I9NZW6HS3TFVPHWBT8617SLV5","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:14:48 GMT 2011","Thu Sep 29 17:15:27 GMT 2011","Thu Oct 06 17:15:27 GMT 2011","Fri Sep 30 05:39:47 PDT 2011","","","39","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: so i know you dont smoke anymore nd stuff but like i have this really good shit and when we used to smoke together it was way fun cuz ur even morrre fun when ur high. soo please? just a couple bowls??<br>A: The fuckkk? I've never smoked before in my liiife ;) r Haha  but no  I don't smoke  quit asking","Yes","when we used to smoke together it was way fun cuz ur even morrre fun when ur high. soo please?","","4"
"2NA8SV7WGKCC9P8UTVU3QHAPGS7R15","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","14","","2TX1Y7QEOZFY4WO39EDOJXRDKVGHEO","A1N274L13ZKKI5","Approved","Thu Sep 29 17:20:32 GMT 2011","Thu Sep 29 17:20:53 GMT 2011","Thu Oct 06 10:20:53 PDT 2011","Fri Sep 30 05:39:47 PDT 2011","","","21","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: so i know you dont smoke anymore nd stuff but like i have this really good shit and when we used to smoke together it was way fun cuz ur even morrre fun when ur high. soo please? just a couple bowls??<br>A: The fuckkk? I've never smoked before in my liiife ;) r Haha  but no  I don't smoke  quit asking","No","n/a","","0"
"2NA8SV7WGKCC9P8UTVU3QHAPGS7R15","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","14","","2YUGMMEGOOGQ6G9XZV12WEIUMLYBB2","A1VHFF2VC2XG7P","Approved","Thu Sep 29 17:15:40 GMT 2011","Thu Sep 29 17:16:00 GMT 2011","Thu Oct 06 17:16:00 GMT 2011","Fri Sep 30 05:39:48 PDT 2011","","","20","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: so i know you dont smoke anymore nd stuff but like i have this really good shit and when we used to smoke together it was way fun cuz ur even morrre fun when ur high. soo please? just a couple bowls??<br>A: The fuckkk? I've never smoked before in my liiife ;) r Haha  but no  I don't smoke  quit asking","No","N/A","No cyber-bullying present in the text.","0"
"2P0UB2YU98JH6X82K6RFFJ9IEZEAMO","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","49","","2J0D8J3VE7WS6XAPT1UMGK8ALTSZJG","A1N274L13ZKKI5","Approved","Thu Sep 29 17:05:36 GMT 2011","Thu Sep 29 17:05:46 GMT 2011","Thu Oct 06 10:05:46 PDT 2011","Fri Sep 30 05:39:48 PDT 2011","","","10","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: hello?<br>A: Ayeee! (:","No","n/a","","0"
"2P0UB2YU98JH6X82K6RFFJ9IEZEAMO","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","49","","2LJI8IUB2YU9MN4JA623P0FBB0FJ78","A1WGSW0SLN4Y91","Approved","Thu Sep 29 17:02:20 GMT 2011","Thu Sep 29 17:02:51 GMT 2011","Thu Oct 06 17:02:51 GMT 2011","Fri Sep 30 05:39:48 PDT 2011","","","31","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: hello?<br>A: Ayeee! (:","Yes","Ayeee! (:","","6"
"2P0UB2YU98JH6X82K6RFFJ9IEZEAMO","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","49","","2WL6YTWX4H3HGTYVUU0GM6IJJ21Y3B","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:04:52 GMT 2011","Thu Sep 29 17:04:59 GMT 2011","Thu Oct 06 17:04:59 GMT 2011","Fri Sep 30 05:39:48 PDT 2011","","","7","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: hello?<br>A: Ayeee! (:","No","n/a","","0"
